[139/200] seed=140 SP=1 P0= 21 P1= 18 (P0)  P0W=89 P1W=49 D=1  avgM=+2.04  t=1.5s elapsed=47s eta=21s
[140/200] seed=138 SP=1 P0= 22 P1= 24 (P1)  P0W=89 P1W=50 D=1  avgM=+2.01  t=2.0s elapsed=48s eta=20s
[141/200] seed=144 SP=0 P0= 31 P1= 26 (P0)  P0W=90 P1W=50 D=1  avgM=+2.04  t=1.1s elapsed=48s eta=20s
[142/200] seed=142 SP=0 P0= 27 P1= 26 (P0)  P0W=91 P1W=50 D=1  avgM=+2.03  t=1.8s elapsed=48s eta=20s
[143/200] seed=143 SP=1 P0= 12 P1= 14 (P1)  P0W=91 P1W=51 D=1  avgM=+2.00  t=1.6s elapsed=48s eta=19s
[144/200] seed=141 SP=0 P0= 31 P1= 22 (P0)  P0W=92 P1W=51 D=1  avgM=+2.05  t=2.2s elapsed=49s eta=19s
[145/200] seed=146 SP=1 P0= 10 P1= -2 (P0)  P0W=93 P1W=51 D=1  avgM=+2.12  t=1.2s elapsed=49s eta=18s
[146/200] seed=145 SP=1 P0= 29 P1= 20 (P0)  P0W=94 P1W=51 D=1  avgM=+2.16  t=2.1s elapsed=49s eta=18s
[147/200] seed=137 SP=0 P0= 32 P1= 25 (P0)  P0W=95 P1W=51 D=1  avgM=+2.20  t=4.0s elapsed=49s eta=18s
[148/200] seed=150 SP=1 P0= 30 P1= 27 (P0)  P0W=96 P1W=51 D=1  avgM=+2.20  t=1.3s elapsed=50s eta=17s
[149/200] seed=148 SP=0 P0=  8 P1=  7 (P0)  P0W=97 P1W=51 D=1  avgM=+2.19  t=1.8s elapsed=50s eta=17s
[150/200] seed=147 SP=0 P0= 17 P1= 26 (P1)  P0W=97 P1W=52 D=1  avgM=+2.12  t=2.3s elapsed=50s eta=17s
[151/200] seed=151 SP=1 P0= 32 P1= 23 (P0)  P0W=98 P1W=52 D=1  avgM=+2.17  t=2.0s elapsed=50s eta=16s
[152/200] seed=149 SP=0 P0= 28 P1= 32 (P1)  P0W=98 P1W=53 D=1  avgM=+2.12  t=2.6s elapsed=51s eta=16s
[153/200] seed=152 SP=1 P0= 29 P1= 25 (P0)  P0W=99 P1W=53 D=1  avgM=+2.14  t=2.2s elapsed=51s eta=16s
[154/200] seed=154 SP=0 P0= 25 P1= 20 (P0)  P0W=100 P1W=53 D=1  avgM=+2.16  t=1.3s elapsed=51s eta=15s
[155/200] seed=155 SP=0 P0= 14 P1= 17 (P1)  P0W=100 P1W=54 D=1  avgM=+2.12  t=1.7s elapsed=51s eta=15s
[156/200] seed=156 SP=1 P0= 33 P1= 26 (P0)  P0W=101 P1W=54 D=1  avgM=+2.15  t=2.1s elapsed=52s eta=15s
[157/200] seed=161 SP=1 P0= 11 P1= 12 (P1)  P0W=101 P1W=55 D=1  avgM=+2.13  t=1.1s elapsed=52s eta=14s
[158/200] seed=153 SP=1 P0= 21 P1= 28 (P1)  P0W=101 P1W=56 D=1  avgM=+2.08  t=2.7s elapsed=52s eta=14s
[159/200] seed=160 SP=0 P0= 28 P1= 26 (P0)  P0W=102 P1W=56 D=1  avgM=+2.08  t=1.4s elapsed=52s eta=13s
[160/200] seed=158 SP=0 P0= 31 P1= 22 (P0)  P0W=103 P1W=56 D=1  avgM=+2.12  t=1.8s elapsed=52s eta=13s
[161/200] seed=159 SP=1 P0= 32 P1= 26 (P0)  P0W=104 P1W=56 D=1  avgM=+2.14  t=1.7s elapsed=52s eta=13s
[162/200] seed=157 SP=0 P0= 34 P1= 23 (P0)  P0W=105 P1W=56 D=1  avgM=+2.20  t=3.0s elapsed=53s eta=12s
[163/200] seed=162 SP=1 P0= 29 P1= 20 (P0)  P0W=106 P1W=56 D=1  avgM=+2.24  t=1.6s elapsed=53s eta=12s
