Run dir: nn_models/sp_v_256x2
Device: cpu
Target mode: margin | head: linear | loss: mse

  cache MISS: encoding cpp_selfplay_30k
  encoded cpp_selfplay_10k/worker_02_c020.pkl: descs so far=1483876
  encoded cpp_selfplay_10k/worker_02_c021.pkl: descs so far=1504770
  encoded cpp_selfplay_10k/worker_02_c022.pkl: descs so far=1526030
  encoded cpp_selfplay_10k/worker_02_c023.pkl: descs so far=1546634
  encoded cpp_selfplay_10k/worker_02_c024.pkl: descs so far=1567412
  encoded cpp_selfplay_10k/worker_03_c000.pkl: descs so far=1588416
  encoded cpp_selfplay_10k/worker_03_c001.pkl: descs so far=1609062
  encoded cpp_selfplay_10k/worker_03_c002.pkl: descs so far=1630180
  encoded cpp_selfplay_10k/worker_03_c003.pkl: descs so far=1651286
  encoded cpp_selfplay_10k/worker_03_c004.pkl: descs so far=1672538
  encoded cpp_selfplay_10k/worker_03_c005.pkl: descs so far=1693514
  encoded cpp_selfplay_10k/worker_03_c006.pkl: descs so far=1714570
  encoded cpp_selfplay_10k/worker_03_c007.pkl: descs so far=1735384
  encoded cpp_selfplay_10k/worker_03_c008.pkl: descs so far=1756544
  encoded cpp_selfplay_10k/worker_03_c009.pkl: descs so far=1777382
  encoded cpp_selfplay_10k/worker_03_c010.pkl: descs so far=1798308
  encoded cpp_selfplay_10k/worker_03_c011.pkl: descs so far=1819636
  encoded cpp_selfplay_10k/worker_03_c012.pkl: descs so far=1840620
  encoded cpp_selfplay_10k/worker_03_c013.pkl: descs so far=1861604
  encoded cpp_selfplay_10k/worker_03_c014.pkl: descs so far=1882684
  encoded cpp_selfplay_10k/worker_03_c015.pkl: descs so far=1903422
  encoded cpp_selfplay_10k/worker_03_c016.pkl: descs so far=1924224
  encoded cpp_selfplay_10k/worker_03_c017.pkl: descs so far=1945116
  encoded cpp_selfplay_10k/worker_03_c018.pkl: descs so far=1966046
  encoded cpp_selfplay_10k/worker_03_c019.pkl: descs so far=1987102
  encoded cpp_selfplay_10k/worker_03_c020.pkl: descs so far=2008064
  encoded cpp_selfplay_10k/worker_03_c021.pkl: descs so far=2028742
  encoded cpp_selfplay_10k/worker_03_c022.pkl: descs so far=2049818
  encoded cpp_selfplay_10k/worker_03_c023.pkl: descs so far=2070672
  encoded cpp_selfplay_10k/worker_03_c024.pkl: descs so far=2091218
  wrote cache encoded_v2.npz (28 MB)
  cache MISS: encoding cpp_ab_batch
  encoded cpp_ab_batch/worker_00_c000.pkl: descs so far=21016
  encoded cpp_ab_batch/worker_00_c001.pkl: descs so far=26456
  encoded cpp_ab_batch/worker_01_c000.pkl: descs so far=47946
  encoded cpp_ab_batch/worker_01_c001.pkl: descs so far=53442
  encoded cpp_ab_batch/worker_02_c000.pkl: descs so far=74502
  encoded cpp_ab_batch/worker_02_c001.pkl: descs so far=79894
  encoded cpp_ab_batch/worker_03_c000.pkl: descs so far=101214
  encoded cpp_ab_batch/worker_03_c001.pkl: descs so far=106628
  encoded cpp_ab_batch/worker_04_c000.pkl: descs so far=127884
  encoded cpp_ab_batch/worker_04_c001.pkl: descs so far=133200
  encoded cpp_ab_batch/worker_05_c000.pkl: descs so far=154224
  encoded cpp_ab_batch/worker_05_c001.pkl: descs so far=159456
  encoded cpp_ab_batch/worker_06_c000.pkl: descs so far=180530
  encoded cpp_ab_batch/worker_06_c001.pkl: descs so far=185758
  encoded cpp_ab_batch/worker_07_c000.pkl: descs so far=206878
  encoded cpp_ab_batch/worker_07_c001.pkl: descs so far=212096
  wrote cache encoded_v2.npz (3 MB)
Chunked build: train=6843130 val=861152 test=856848 | dtype=float16 | use_cache=True | target_mode=margin target_std=7.732

Model: 110,849 parameters
  arch: [256, 256] / gelu / norm=layer / dropout=0.2 / head=linear
/Users/hunterwieman/miniconda3/lib/python3.10/site-packages/torch/_utils.py:783: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
  warm-start from nn_models/best: loaded 10 matching param tensors, kept 0 at random init (arch/shape mismatch)

epoch |  train_mse | train_mae(p) |   val_mse | val_mae(p) | best | pat | time(s)
-----------------------------------------------------------------------------------------------
    1 |     0.4305 |         3.81 |    0.4055 |       3.67 |  *   |   0 |   154.3
    2 |     0.4186 |         3.75 |    0.4032 |       3.65 |  *   |   0 |   148.0
    3 |     0.4151 |         3.72 |    0.4033 |       3.65 |      |   1 |   158.3
    4 |     0.4128 |         3.71 |    0.4029 |       3.65 |  *   |   0 |   163.7
    5 |     0.4112 |         3.70 |    0.4018 |       3.64 |  *   |   0 |   198.8
    6 |     0.4099 |         3.69 |    0.4022 |       3.64 |      |   1 |   209.6
    7 |     0.4087 |         3.69 |    0.4021 |       3.64 |      |   2 |   246.3
    8 |     0.4081 |         3.69 |    0.4023 |       3.65 |      |   3 |   197.4
    9 |     0.4073 |         3.68 |    0.4019 |       3.64 |      |   4 |   196.9
   10 |     0.4067 |         3.68 |    0.4025 |       3.65 |      |   5 |   196.3
   11 |     0.4061 |         3.67 |    0.4027 |       3.65 |      |   6 |   170.1
   12 |     0.4054 |         3.67 |    0.4021 |       3.64 |      |   7 |   198.4
   13 |     0.4050 |         3.67 |    0.4027 |       3.65 |      |   8 |   211.9
   14 |     0.4047 |         3.67 |    0.4024 |       3.65 |      |   9 |   222.0
   15 |     0.4043 |         3.66 |    0.4023 |       3.64 |      |  10 |   192.7

Early stop at epoch 15: no improvement for 10 epochs.

Loading best checkpoint for test eval...
  best epoch: 5
  test MSE (normalized): 0.4122
  test MAE (margin):     3.693 points
  leaf value_scale (σ):  5.7336
  saved: nn_models/sp_v_256x2/train_curves.png
  saved: nn_models/sp_v_256x2/calibration.png
